 rg	1.087e-02
 ri	2.899e-02
 ro	6.039e-03
 rp	1.087e-02
 ru	4.710e-02
 s 	4.945e-03
 sa	1.648e-02
 sc	2.747e-03
 se	4.484e-01
 si	1.363e-01
 sl	2.143e-02
 sn	1.099e-03
 so	1.681e-01
 sp	1.099e-03
 sr	4.615e-02
 st	8.791e-03
 su	1.434e-01
 sw	1.099e-03
 ta	2.198e-01
 tc	5.814e-03
 te	2.116e-01
 ti	7.558e-02
 tn	9.302e-03
 to	1.988e-01
 tr	2.640e-01
 tu	1.512e-02
 u 	4.505e-03
 ub	1.502e-03
 ue	3.303e-02
 ul	2.853e-02
 um	1.502e-03
 un	8.363e-01
 ur	2.102e-02
 us	5.105e-02
 ut	2.252e-02
 va	2.255e-01
 vc	7.273e-03
 ve	2.982e-01
 vi	2.364e-01
 vn	1.091e-02
 vo	2.073e-01
 vs	3.636e-03
 vu	1.091e-02
 we	1.429e-01
 wo	2.857e-01
 wu	4.286e-01
 wy	1.429e-01
 xi	7.273e-01
 xo	9.091e-02
 xx	1.818e-01
 y 	9.183e-01
 ya	5.402e-02
 yo	2.767e-02
 zi	3.226e-02
 zo	9.677e-01
. a	1.538e-02
. b	1.846e-01
. c	7.692e-02
. d	4.615e-02
. e	4.615e-02
. f	6.154e-02
. h	4.615e-02
. j	1.538e-02
. k	2.000e-01
. l	1.538e-02
. m	1.538e-02
. p	3.077e-02
. r	4.615e-02
. s	9.231e-02
. v	7.692e-02
. w	1.538e-02
. z	1.538e-02
.0 	1.667e-01
.00	8.333e-01
0  	9.554e-02
0 0	5.732e-02
0 a	6.369e-02
0 c	4.459e-02
0 d	2.739e-01
0 e	5.732e-02
0 f	6.369e-03
0 g	3.185e-02
0 h	3.822e-02
0 l	6.369e-03
0 m	1.911e-02
0 n	2.548e-02
0 o	1.274e-02
0 p	1.911e-02
0 q	2.548e-02
0 r	3.822e-02
0 s	2.548e-02
0 t	1.274e-02
0 u	1.274e-02
0 v	1.911e-02
0 y	1.146e-01
0.0	1.000e+00
00 	2.431e-01
00.	9.804e-03
000	6.843e-01
00c	2.549e-02
0ce	3.846e-01
0co	6.154e-01
a  	6.532e-04
a 0	2.177e-03
a a	7.250e-02
a b	8.056e-03
a c	1.195e-01
a d	1.171e-01
a e	1.010e-01
a f	1.764e-02
a g	6.967e-03
a h	1.524e-02
a i	2.351e-02
a j	1.306e-03
a l	1.084e-01
a m	3.288e-02
a n	1.872e-02
a o	1.502e-02
a p	1.004e-01
a q	3.832e-02
a r	3.462e-02
a s	6.183e-02
a t	2.134e-02
a u	3.875e-02
a v	1.981e-02
a w	2.177e-04
a y	2.308e-02
a z	8.709e-04
a. 	6.667e-01
a..	1.667e-01
a00	1.000e+00
aa 	1.429e-01
aad	1.905e-01
aam	4.762e-02
aan	5.238e-01
aar	9.524e-02
aba	3.101e-01
abc	3.165e-03
abe	9.177e-02
abi	1.044e-01
abl	2.816e-01
abo	1.076e-01
abr	7.595e-02
abs	2.215e-02
abu	3.165e-03
aca	3.345e-02
acc	2.422e-02
ace	1.188e-01
acf	1.153e-03
ach	1.153e-03
aci	6.794e-01
ack	2.307e-03
acl	5.767e-03
aco	2.422e-02
acr	4.614e-03
act	6.344e-02
acu	4.152e-02
ad 	2.038e-01
ada	1.572e-01
adb	8.636e-04
add	8.636e-04
ade	1.200e-01
adh	1.727e-03
adi	1.036e-02
adj	1.727e-03
adm	1.209e-02
ado	4.560e-01
adq	4.318e-03
adr	8.636e-04
ads	2.591e-03
adu	3.454e-03
adv	3.454e-03
ae 	1.111e-01
aer	2.222e-01
aes	6.667e-01
afa	3.704e-02
afe	5.185e-01
afi	2.222e-01
afo	1.852e-01
afr	3.704e-02
aga	1.806e-01
age	9.722e-02
agi	2.778e-02
agm	1.389e-02
agn	4.167e-02
ago	4.167e-02
agr	5.139e-01
agu	8.333e-02
ah 	6.667e-02
ahe	3.333e-02
aho	9.000e-01
aic	3.333e-01
air	3.333e-01
aiz	3.333e-01
aja	1.316e-01
aje	5.263e-02
ajo	7.632e-01
ajr	1.316e-02
aju	3.947e-02
aki	1.000e+00
al 	3.942e-01
ala	2.816e-02
alb	9.709e-04
alc	7.767e-03
ald	1.748e-02
ale	2.233e-01
alf	9.709e-04
alg	5.922e-02
ali	9.515e-02
all	1.359e-02
alm	5.922e-02
alo	6.796e-03
alp	9.709e-04
alq	5.825e-03
alr	9.709e-04
alt	3.204e-02
alu	1.165e-02
am 	5.270e-03
ama	1.199e-01
amb	2.134e-01
ame	3.452e-01
ami	8.037e-02
amo	1.765e-01
amp	4.348e-02
amr	1.318e-03
ams	5.270e-03
amt	6.588e-03
an 	2.511e-01
ana	4.630e-02
anc	1.122e-01
and	9.706e-02
ane	3.740e-02
ang	3.562e-03
ani	3.206e-02
anj	8.905e-04
ank	2.671e-03
anl	1.336e-02
anm	3.562e-03
ano	3.562e-02
anq	4.452e-03
ans	8.905e-02
ant	2.422e-01
anu	8.905e-03
anz	1.959e-02
ao 	3.469e-01
aol	2.041e-02
aor	8.163e-02
aos	5.306e-01
apa	1.100e-01
ape	1.950e-01
api	5.500e-02
apk	5.000e-03
apl	1.950e-01
apn	1.000e-02
apo	1.850e-01
apr	2.100e-01
apt	3.500e-02
aqu	1.000e+00
ar 	3.104e-01
ara	1.902e-01
arc	2.086e-02
ard	8.589e-03
are	3.620e-02
arg	3.558e-02
ari	1.141e-01
arj	3.067e-03
ark	6.135e-04
arl	7.178e-02
arm	1.534e-02
arn	1.840e-02
aro	2.025e-02
arr	6.258e-02
ars	8.589e-03
art	7.853e-02
ary	6.135e-04
arz	6.135e-04
as 	7.888e-01
asa	3.093e-02
asb	5.333e-04
asc	1.600e-03
ase	4.320e-02
asg	5.333e-04
asi	1.440e-02
asl	5.333e-04
asm	5.333e-04
aso	2.613e-02
asp	1.013e-02
asq	5.333e-04
ast	1.867e-02
asu	1.813e-02
at 	2.941e-03
ata	1.706e-01
ate	2.824e-01
atg	3.529e-02
ath	8.824e-03
ati	2.618e-01
atl	2.941e-03
ato	5.588e-02
atr	6.176e-02
ats	2.941e-02
att	2.941e-03
atu	7.647e-02
atz	8.824e-03
au 	5.505e-02
aud	1.835e-02
aue	1.835e-02
aug	9.174e-03
aum	1.927e-01
aun	1.743e-01
aur	1.835e-02
aus	2.110e-01
aut	2.936e-01
auz	9.174e-03
ava	2.703e-01
ave	3.919e-01
avi	2.703e-02
avo	2.432e-01
avs	6.757e-02
ay 	2.394e-01
aya	2.676e-01
aye	4.930e-02
ayo	2.394e-01
ayu	2.042e-01
az 	1.429e-01
aza	2.381e-01
azc	1.587e-02
azn	2.857e-01
azo	3.175e-01
b d	1.250e-01
b l	3.750e-01
b p	3.750e-01
b y	1.250e-01
ba 	1.210e-01
bab	3.559e-03
bac	3.203e-02
bad	2.135e-02
baj	2.384e-01
bal	2.491e-02
bam	2.491e-02
ban	6.406e-02
bar	1.637e-01
bas	1.103e-01
bat	1.957e-01
bc 	1.000e+00
be 	2.446e-01
bei	7.194e-03
bem	1.727e-01
ben	2.158e-01
ber	3.309e-01
bet	1.439e-02
bez	1.439e-02
bia	1.095e-02
bic	1.095e-02
bid	5.474e-02
bie	2.117e-01
bil	1.496e-01
bin	4.307e-01
bio	5.474e-02
bir	7.299e-03
bis	3.650e-03
bit	6.569e-02
bje	1.000e+00
bla	1.974e-01
ble	6.447e-01
blg	8.772e-03
bli	1.360e-01
blo	1.316e-02
bma	1.000e+00
bo 	2.182e-01
bod	3.636e-02
bol	3.636e-02
bor	5.818e-01
bos	7.273e-02
bou	3.636e-02
br 	1.676e-02
bra	1.257e-01
bre	6.313e-01
bri	3.631e-02
bro	1.760e-01
bru	1.397e-02
bse	3.200e-01
bsi	2.200e-01
bso	8.000e-02
bst	3.800e-01
bte	1.000e+00
buc	6.757e-02
bue	3.919e-01
bui	9.459e-02
bun	9.459e-02
bur	1.622e-01
bus	9.459e-02
but	1.351e-02
buy	8.108e-02
bve	8.571e-01
bvi	1.429e-01
c d	2.500e-01
c e	5.000e-01
c h	2.500e-01
c00	1.000e+00
ca 	2.147e-01
cab	2.966e-02
cac	8.897e-02
cad	7.355e-02
cae	1.186e-03
cal	3.915e-02
cam	6.050e-02
can	7.592e-02
cap	2.254e-02
car	1.376e-01
cas	1.851e-01
cat	2.966e-02
cau	1.542e-02
cay	2.372e-03
caz	9.490e-03
cca	3.774e-02
cce	3.774e-02
cci	9.245e-01
cda	2.000e-01
cdi	8.000e-01
ce 	1.132e-01
cec	2.096e-03
ced	9.015e-02
cel	4.403e-02
cem	1.258e-02
cen	1.698e-01
cep	5.451e-02
cer	2.201e-01
ces	2.914e-01
cfi	1.000e+00
ch 	8.021e-02
cha	2.834e-01
che	3.209e-02
chh	5.348e-03
chl	5.348e-03
chn	5.348e-03
cho	5.080e-01
chr	5.882e-02
chs	5.348e-03
cht	5.348e-03
ci 	6.020e-04
cia	2.480e-01
cib	2.408e-03
cic	1.806e-03
cid	2.830e-02
cie	5.539e-02
cif	4.214e-03
cil	7.827e-03
cim	1.505e-02
cin	3.245e-01
cio	1.788e-01
cip	2.830e-02
cir	3.070e-02
cis	3.070e-02
cit	2.288e-02
ciu	1.806e-02
ck 	5.000e-01
ckh	2.500e-01
cks	2.500e-01
cla	4.786e-01
cli	2.564e-02
clu	4.957e-01
cma	3.333e-01
cmo	6.667e-01
cnd	6.250e-02
cni	3.125e-01
cno	5.625e-01
cnt	6.250e-02
co 	6.581e-02
coc	6.390e-04
cod	1.278e-03
cof	1.278e-03
cog	3.834e-03
coh	2.875e-02
coi	2.556e-03
col	3.387e-02
com	3.291e-01
con	4.300e-01
coo	8.946e-03
cop	1.278e-03
cor	4.153e-02
cos	3.898e-02
cot	6.390e-04
cou	6.390e-04
cox	1.917e-03
coy	6.390e-04
cpt	1.000e+00
cra	6.081e-02
crc	6.757e-03
crd	1.351e-02
cre	7.297e-01
cri	1.149e-01
crn	6.757e-03
cro	1.351e-02
crs	6.757e-03
crt	4.730e-02
cs 	1.000e+00
cta	1.415e-01
cte	1.951e-02
cti	1.976e-01
cto	3.098e-01
ctr	7.805e-02
ctu	2.537e-01
cua	2.043e-01
cub	4.301e-03
cuc	4.731e-02
cue	3.247e-01
cui	8.602e-03
cul	1.656e-01
cum	6.237e-02
cun	1.720e-02
cuo	2.151e-03
cup	3.871e-02
cur	7.097e-02
cus	1.290e-02
cut	1.720e-02
cuy	2.366e-02
d a	5.204e-02
d c	5.576e-02
d d	3.383e-01
d e	1.822e-01
d f	3.717e-03
d g	7.435e-03
d h	1.859e-02
d i	3.717e-03
d j	1.115e-02
d l	3.346e-02
d m	1.487e-02
d n	7.435e-03
d o	3.717e-03
d p	5.576e-02
d q	4.461e-02
d r	1.487e-02
d s	5.948e-02
d t	7.435e-03
d u	1.115e-02
d v	3.717e-03
d y	7.063e-02
da 	2.367e-01
da.	1.007e-03
daa	2.014e-03
dab	2.014e-03
dac	1.309e-02
dad	3.948e-01
dak	3.021e-03
dal	5.035e-03
dam	4.935e-02
dan	4.532e-02
dao	2.014e-03
dap	3.021e-03
dar	5.136e-02
das	1.551e-01
dat	9.063e-03
dav	8.056e-03
dbi	7.500e-01
dbo	2.500e-01
dca	1.000e+00
ddi	1.000e+00
de 	5.887e-01
dea	2.631e-03
deb	4.092e-02
dec	3.215e-02
ded	2.923e-03
def	6.139e-03
dei	2.923e-04
dej	3.800e-03
del	1.020e-01
dem	2.046e-02
den	6.460e-02
dep	3.215e-03
der	2.572e-02
des	1.006e-01
det	3.800e-03
dev	2.923e-04
dez	1.169e-03
dfi	1.000e+00
dhe	1.000e+00
di 	1.576e-02
dia	7.356e-02
dib	5.254e-03
dic	1.769e-01
did	1.121e-01
die	3.853e-02
dif	9.107e-02
dig	1.226e-02
dil	5.254e-03
dim	4.904e-02
din	4.378e-02
dio	4.378e-02
dip	1.751e-02
diq	3.503e-03
dir	1.541e-01
dis	1.121e-01
dit	1.051e-02
div	2.802e-02
diz	5.254e-03
dje	3.333e-01
dji	3.333e-01
dju	3.333e-01
dkv	1.000e+00
dla	1.000e+00
dmi	9.333e-01
dmo	6.667e-02
dnd	5.000e-01
dne	5.000e-01
do 	6.122e-01
dob	1.586e-03
doc	7.930e-03
dol	7.137e-03
dom	7.930e-04
don	1.269e-02
dop	1.269e-02
dor	2.617e-02
dos	2.736e-01
dot	7.930e-04
doy	3.965e-03
dqu	1.000e+00
dr 	3.617e-01
dra	3.617e-01
dre	1.489e-01
drn	6.383e-02
dro	2.128e-02
drs	2.128e-02
ds 	4.286e-01
dst	4.286e-01
dte	1.000e+00
dua	9.174e-03
duc	5.046e-01
dud	1.284e-01
duj	3.670e-02
dul	1.835e-02
dun	9.174e-03
duo	1.835e-02
dur	1.651e-01
dus	7.339e-02
duz	3.670e-02
dve	5.000e-01
dvi	5.000e-01
e  	3.863e-04
e 0	3.863e-03
e a	6.857e-02
e b	5.988e-03
e c	4.211e-02
e d	6.123e-02
e e	1.412e-01
e f	1.082e-02
e g	5.602e-03
e h	4.520e-02
e i	2.009e-02
e j	1.159e-03
e k	1.932e-04
e l	2.080e-01
e m	3.554e-02
e n	2.762e-02
e o	8.692e-03
e p	7.591e-02
e q	2.839e-02
e r	2.704e-02
e s	8.654e-02
e t	4.617e-02
e u	2.801e-02
e v	1.082e-02
e x	1.932e-04
e y	1.043e-02
e z	1.932e-04
ea 	3.227e-01
eab	1.064e-02
eac	5.319e-02
ead	6.028e-02
eal	1.773e-01
eam	1.418e-02
ean	1.028e-01
ear	8.865e-02
eas	1.135e-01
eat	3.546e-03
eau	1.418e-02
eba	3.390e-01
ebe	4.463e-01
ebi	5.085e-02
ebl	2.260e-02
ebo	1.695e-02
ebr	1.243e-01
ec0	2.392e-03
eca	5.981e-03
ecc	1.675e-02
ece	1.471e-01
ecf	1.316e-02
ech	8.852e-02
eci	2.153e-01
ecl	1.196e-02
ecn	1.077e-02
eco	1.316e-01
ecr	1.196e-03
ect	2.572e-01
ecu	9.689e-02
ed 	5.096e-02
eda	1.624e-01
ede	2.102e-01
edi	4.236e-01
edk	3.185e-03
edo	5.732e-02
edt	3.503e-02
edu	5.096e-02
ee 	1.176e-01
eed	5.882e-02
eem	2.353e-01
een	1.176e-01
eer	3.529e-01
ees	5.882e-02
eeu	5.882e-02
efe	3.094e-01
efi	4.748e-01
efl	7.914e-02
efo	1.367e-01
eg 	2.075e-03
ega	1.473e-01
ege	6.224e-03
egi	4.212e-01
egl	3.320e-02
egn	8.299e-03
ego	3.527e-02
egr	3.734e-02
egu	3.091e-01
ehc	5.000e-01
ehe	5.000e-01
eid	5.882e-02
ein	3.529e-01
eir	1.765e-01
eis	5.882e-02
eit	3.529e-01
eja	2.222e-01
eje	3.413e-01
eji	7.937e-03
ejo	4.286e-01
el 	8.262e-01
ela	5.191e-02
ele	4.182e-02
eli	4.182e-02
ell	2.956e-02
elo	3.605e-03
elt	7.210e-04
elu	7.210e-04
elv	2.163e-03
ema	1.302e-01
emb	1.586e-01
emc	3.339e-03
eme	9.850e-02
emi	8.347e-03
emn	1.669e-03
emo	2.538e-01
emp	3.105e-01
ems	2.504e-02
emt	3.339e-03
emu	6.678e-03
en 	3.467e-01
ena	1.681e-02
enb	3.172e-04
enc	7.961e-02
end	5.265e-02
ene	4.345e-02
enf	1.903e-03
eng	9.515e-03
eni	1.871e-02
enl	3.172e-04
enm	1.205e-02
enn	3.172e-04
eno	1.332e-02
enr	6.343e-04
ens	1.744e-02
ent	3.812e-01
enu	1.269e-03
env	1.586e-03
enz	9.515e-04
eo 	3.260e-01
eoc	1.918e-02
eoe	2.740e-03
eog	1.096e-02
eor	5.342e-01
eos	6.575e-02
epa	2.444e-01
epb	1.111e-02
epc	5.556e-02
epe	1.111e-01
epi	2.222e-02
epo	2.222e-02
epp	1.111e-02
epr	2.444e-01
eps	1.111e-02
ept	2.667e-01
equ	1.000e+00
er 	1.672e-01
era	1.757e-01
erc	4.656e-02
erd	4.262e-02
ere	7.213e-02
erf	3.279e-03
erg	1.115e-02
eri	9.049e-02
erj	1.967e-03
erl	1.115e-02
erm	2.492e-02
ern	2.557e-02
ero	1.587e-01
erp	2.623e-03
err	4.328e-02
ers	3.869e-02
ert	3.410e-02
eru	1.311e-03
erv	3.607e-02
erz	9.180e-03
es 	3.812e-01
esa	6.097e-02
esc	1.630e-02
esd	7.244e-03
ese	4.890e-02
esf	5.433e-03
esg	3.622e-03
esi	7.425e-02
eso	1.509e-02
esp	5.644e-02
esq	6.037e-04
est	2.913e-01
esu	9.055e-03
esv	9.055e-04
et 	7.463e-03
eta	1.455e-01
etc	7.463e-03
ete	2.948e-01
eth	3.731e-03
eti	3.843e-01
eto	7.836e-02
etr	5.224e-02
ett	1.119e-02
etu	7.463e-03
eun	2.516e-02
eur	9.623e-01
eut	6.289e-03
euu	6.289e-03
ev 	2.027e-02
eva	3.311e-01
eve	1.892e-01
evi	2.500e-01
evo	1.892e-01
evs	6.757e-03
evu	6.757e-03
exa	1.324e-01
exc	1.078e-01
exe	4.902e-03
exi	2.745e-01
exm	9.804e-03
exo	9.804e-03
exp	2.402e-01
ext	2.206e-01
ez 	6.182e-01
eza	2.727e-01
ezc	1.091e-01
fab	1.852e-02
fac	2.593e-01
fal	1.852e-01
fam	1.852e-02
fan	3.704e-02
fas	1.296e-01
fav	3.333e-01
fci	1.000e+00
fe 	2.410e-02
feb	4.217e-02
fec	2.470e-01
fed	1.205e-02
fel	9.639e-02
fem	6.024e-03
fen	2.410e-02
feo	1.205e-02
fer	4.458e-01
fes	7.831e-02
ffh	1.000e+00
fia	3.774e-02
fic	5.623e-01
fie	8.679e-02
fig	1.887e-02
fij	3.019e-02
fil	7.547e-03
fin	2.113e-01
fiq	3.774e-03
fir	2.642e-02
fis	1.509e-02
fje	1.000e+00
fla	6.250e-02
fle	6.875e-01
flo	3.125e-02
flu	2.188e-01
fma	1.000e+00
fo 	9.646e-03
foc	3.215e-03
fom	3.859e-02
fon	2.958e-01
foq	6.431e-03
for	6.431e-01
fos	3.215e-03
fr 	2.247e-02
fra	3.258e-01
fre	2.022e-01
fri	2.472e-01
frm	3.371e-02
fro	8.989e-02
frr	1.124e-02
frt	1.124e-02
fru	5.618e-02
fue	3.900e-01
fui	1.000e-02
fum	1.000e-02
fun	3.900e-01
fus	2.000e-02
fut	1.800e-01
g e	1.667e-01
g l	1.667e-01
g q	1.667e-01
g s	3.333e-01
g y	1.667e-01
ga 	2.510e-01
gaa	4.115e-03
gab	3.292e-02
gac	3.704e-02
gad	5.761e-02
gal	5.761e-02
gam	3.704e-02
gan	9.877e-02
gar	2.305e-01
gas	1.481e-01
gat	2.469e-02
gau	8.230e-03
ge 	1.235e-02
gel	1.235e-02
gen	7.160e-01
geo	2.469e-02
ger	8.642e-02
ges	1.481e-01
gia	5.091e-02
gib	7.273e-03
gic	7.636e-02
gid	5.091e-02
gie	1.455e-02
gig	3.636e-03
gil	1.091e-02
gim	2.545e-02
gin	5.818e-02
gio	5.855e-01
gir	1.818e-02
gis	9.818e-02
gla	6.522e-01
glo	3.478e-01
gmo	1.000e+00
gn 	2.500e-01
gna	1.250e-01
gnf	9.375e-02
gni	4.062e-01
gno	1.250e-01
go 	6.441e-01
gob	6.780e-02
goc	7.627e-02
gol	8.475e-03
gon	2.542e-02
gor	6.780e-02
gos	7.627e-02
gr 	3.077e-03
gra	6.123e-01
grc	2.154e-02
gre	4.923e-02
grf	1.231e-02
gri	3.385e-02
gro	1.077e-01
gru	1.600e-01
gti	5.000e-01
gto	5.000e-01
gua	1.192e-01
gud	3.311e-03
gue	4.967e-02
gui	1.623e-01
guj	3.311e-03
gul	4.967e-02
gum	6.623e-03
gun	3.113e-01
gur	2.550e-01
gus	3.974e-02
h a	5.263e-02
h e	1.053e-01
h h	5.263e-02
h l	5.263e-02
h p	2.632e-01
h q	2.632e-01
h s	2.105e-01
ha 	3.154e-01
hab	1.404e-01
hac	1.635e-01
had	5.769e-03
hag	2.885e-02
hal	1.923e-03
ham	3.846e-03
han	1.365e-01
hap	1.923e-03
har	2.115e-02
has	5.192e-02
hat	5.769e-03
hay	1.058e-01
haz	1.538e-02
hcu	1.000e+00
he 	1.316e-01
hec	3.092e-01
hed	6.579e-03
hee	6.579e-03
hem	1.842e-01
her	7.237e-02
hes	2.829e-01
hez	6.579e-03
hho	1.000e+00
hib	7.143e-02
hic	2.143e-01
hie	2.143e-01
hij	7.143e-02
hin	7.143e-02
hip	7.143e-02
his	2.857e-01
hja	1.000e+00
hle	1.000e+00
hnd	2.500e-01
hns	7.500e-01
ho 	3.953e-01
hoc	5.814e-03
hof	5.814e-03
hog	5.814e-03
hom	1.163e-02
hor	2.500e-01
hos	1.395e-01
hoy	1.628e-01
hro	1.000e+00
hsi	1.000e+00
ht 	1.000e+00
hub	7.273e-01
hum	2.727e-01
hy 	1.000e+00
i a	4.848e-02
i b	6.061e-03
i c	6.061e-02
i d	4.848e-02
i e	1.273e-01
i f	1.212e-02
i g	7.273e-02
i h	6.061e-03
i i	5.455e-02
i l	1.212e-01
i m	1.212e-02
i n	7.273e-02
i o	1.818e-02
i p	1.030e-01
i q	2.424e-02
i r	6.061e-03
i s	1.091e-01
i t	3.030e-02
i u	1.212e-02
i v	4.242e-02
i y	1.212e-02
i. 	1.000e+00
ia 	3.670e-01
iab	6.116e-03
iac	5.352e-02
iad	5.963e-02
ial	2.095e-01
iam	1.988e-02
ian	4.587e-02
iar	4.128e-02
ias	1.407e-01
iat	1.835e-02
ib 	3.968e-02
iba	7.937e-03
ibe	3.968e-02
ibi	2.063e-01
ibl	3.492e-01
ibr	1.429e-01
ibu	2.063e-01
ica	5.155e-01
icc	2.472e-03
ice	4.574e-02
ich	1.607e-02
ici	2.460e-01
ick	1.236e-03
icl	1.236e-03
icn	1.236e-03
ico	1.162e-01
icr	1.236e-03
ict	7.417e-03
icu	4.574e-02
ida	4.672e-01
ide	2.288e-01
idi	4.529e-02
idl	1.192e-03
idn	1.192e-03
ido	2.527e-01
idu	3.576e-03
ie 	1.111e-02
ieb	2.778e-03
ied	2.500e-02
ieg	2.778e-03
iej	1.389e-03
iem	1.319e-01
ien	5.222e-01
ieo	1.389e-03
ier	2.583e-01
ies	2.917e-02
iet	5.556e-03
iev	1.389e-03
iez	2.778e-03
ifc	3.650e-02
ife	1.679e-01
ifi	5.985e-01
ifo	7.299e-03
ifr	1.752e-01
ifu	1.460e-02
iga	1.215e-01
ige	7.735e-02
igi	1.050e-01
igl	5.525e-03
ign	1.105e-01
igo	7.735e-02
igr	1.768e-01
igu	3.260e-01
ii 	5.000e-01
iii	5.000e-01
ija	7.000e-01
ije	1.000e-01
ijo	1.000e-01
ijv	1.000e-01
ika	6.000e-01
iki	4.000e-01
il 	1.667e-01
ila	7.576e-02
ild	1.515e-02
ile	1.136e-01
ili	5.303e-01
ill	3.788e-02
ilo	3.030e-02
ilt	7.576e-03
ilu	7.576e-03
ima	1.476e-01
ime	1.838e-01
imi	1.922e-01
imn	2.786e-03
imo	2.006e-01
imp	2.618e-01
imt	5.571e-03
imu	5.571e-03
in 	5.601e-01
ina	5.591e-02
inc	5.802e-02
ind	2.268e-02
ine	1.266e-02
inf	7.753e-02
ing	1.477e-02
inh	5.274e-04
ini	3.165e-02
inj	1.582e-03
inl	1.055e-03
inm	3.165e-03
inn	3.165e-03
ino	2.373e-02
inq	1.582e-03
ins	2.373e-02
int	5.116e-02
inu	8.966e-03
inv	1.055e-02
io 	2.065e-01
ioa	2.503e-03
iod	7.509e-03
ioe	6.258e-03
iol	2.503e-03
ion	5.782e-01
ior	6.133e-02
ios	1.151e-01
ipa	2.740e-01
ipb	1.370e-02
ipc	1.370e-02
ipe	4.110e-02
ipi	3.288e-01
ipl	1.370e-02
ipo	1.507e-01
ipt	1.370e-02
ipu	1.507e-01
iqu	1.000e+00
ir 	4.549e-01
ira	9.020e-02
